,lat,long,irr_data
732,14.0,-10.0,169.28594920091325
733,14.0,-8.0,175.8903944063927
734,14.0,-6.0,178.63588926940642
735,14.0,-4.0,179.096299086758
736,14.0,-2.0,180.69650228310502
737,14.0,0.0,179.40709646118722
738,14.0,2.0,184.36243150684933
739,14.0,4.0,185.77676541095892
740,14.0,6.0,186.32967237442924
741,14.0,8.0,191.3722705479452
742,14.0,10.0,191.678424086758
743,14.0,12.0,190.57339897260275
744,14.0,14.0,190.35882648401827
745,14.0,16.0,187.52846347031962
746,14.0,18.0,186.86010844748859
747,14.0,20.0,188.0875565068493
748,14.0,22.0,190.48158276255708
749,14.0,24.0,185.81700570776258
750,14.0,26.0,195.1890930365297
751,14.0,28.0,192.9883955479452
752,14.0,30.0,188.46009018264843
753,14.0,32.0,186.18282876712328
754,14.0,34.0,184.53886244292238
755,14.0,36.0,185.7449663242009
756,14.0,38.0,189.3548584474886
757,14.0,40.0,179.77095319634705
758,14.0,44.0,140.6965234018265
759,14.0,46.0,186.6952939497717
760,14.0,76.0,143.361602739726
761,14.0,78.0,153.37795662100459
762,14.0,80.0,146.32719691780824
763,14.0,100.0,141.09285159817352
764,14.0,102.0,132.7728864155251
765,14.0,104.0,133.17593264840184
766,14.0,106.0,132.42600399543377
767,14.0,108.0,121.91490011415527
768,16.0,-96.0,143.4764189497717
769,16.0,-92.0,158.97256506849314
770,16.0,-90.0,114.29661815068495
771,16.0,-16.0,174.11813356164384
772,16.0,-14.0,179.19761415525116
773,16.0,-12.0,178.90037956621003
774,16.0,-10.0,178.94857933789953
775,16.0,-8.0,179.31393778538816
776,16.0,-6.0,182.37096917808222
777,16.0,-4.0,187.77317408675802
778,16.0,-2.0,187.1614988584475
779,16.0,0.0,188.58441324200916
780,16.0,2.0,191.71263184931507
781,16.0,4.0,192.42387956621005
782,16.0,6.0,192.9755530821918
783,16.0,8.0,198.40463584474887
784,16.0,10.0,199.89359988584476
785,16.0,12.0,195.94602511415525
786,16.0,14.0,195.0667705479452
787,16.0,16.0,191.02831278538812
788,16.0,18.0,193.63197488584473
789,16.0,20.0,197.49002796803654
790,16.0,22.0,203.50955764840182
791,16.0,24.0,205.16920890410958
792,16.0,26.0,202.55625970319633
793,16.0,28.0,200.30727226027395
794,16.0,30.0,197.81805878995434
795,16.0,32.0,195.10751141552512
796,16.0,34.0,191.16176883561647
797,16.0,36.0,195.20594349315067
798,16.0,38.0,180.5008670091324
799,16.0,44.0,194.6919098173516
800,16.0,46.0,204.2154988584475
801,16.0,48.0,188.1804971461187
802,16.0,50.0,208.65867237442922
803,16.0,52.0,193.60798801369864
804,16.0,74.0,112.41613013698631
805,16.0,76.0,153.24848287671233
806,16.0,78.0,152.1136946347032
807,16.0,80.0,141.76052054794522
808,16.0,98.0,126.98529166666667
809,16.0,100.0,146.67110673515978
810,16.0,102.0,130.59813413242009
811,16.0,104.0,135.03672146118723
812,16.0,106.0,107.7165114155251
813,16.0,108.0,99.28218664383562
814,18.0,-102.0,154.9810673515982
815,18.0,-100.0,174.3169703196347
816,18.0,-98.0,189.15398344748857
817,18.0,-96.0,119.57008162100458
818,18.0,-94.0,110.79799657534247
819,18.0,-92.0,147.77635331050226
820,18.0,-90.0,135.1787117579909
821,18.0,-66.0,154.63032762557077
822,18.0,-16.0,185.41927283105025
823,18.0,-14.0,184.96813984018266
824,18.0,-12.0,187.05394863013697
825,18.0,-10.0,183.6154549086758
826,18.0,-8.0,186.25039269406392
827,18.0,-6.0,176.77553139269406
828,18.0,-4.0,186.1092243150685
829,18.0,-2.0,189.45744406392694
830,18.0,0.0,191.65113869863015
831,18.0,2.0,194.0363418949772
832,18.0,4.0,196.92405878995433
833,18.0,6.0,197.8939811643836
834,18.0,8.0,201.43291666666667
835,18.0,10.0,205.6584988584475
836,18.0,12.0,201.37286586757992
837,18.0,14.0,199.81883789954338
838,18.0,16.0,199.2599315068493
839,18.0,18.0,202.94675856164383
840,18.0,20.0,206.13318264840186
841,18.0,22.0,210.4940205479452
842,18.0,24.0,212.7519771689498
843,18.0,26.0,207.34890582191784
844,18.0,28.0,206.8771261415525
845,18.0,30.0,203.66841152968038
846,18.0,32.0,197.22902853881283
847,18.0,34.0,199.1991289954338
848,18.0,36.0,200.73605707762556
849,18.0,38.0,149.5030171232877
850,18.0,42.0,177.04528139269408
851,18.0,44.0,199.66011986301368
852,18.0,46.0,201.3252562785388
853,18.0,48.0,200.71205650684934
854,18.0,50.0,201.02111700913244
855,18.0,52.0,206.31412157534245
856,18.0,54.0,205.75041267123288
857,18.0,56.0,168.70521803652971
858,18.0,74.0,139.74670547945203
859,18.0,76.0,146.5804332191781
860,18.0,78.0,150.39118892694063
861,18.0,80.0,142.6155719178082
862,18.0,82.0,128.74625456621004
863,18.0,96.0,125.84075342465754
864,18.0,98.0,127.27601769406394
865,18.0,100.0,127.37408333333333
866,18.0,102.0,116.3524845890411
867,18.0,104.0,120.136950913242
868,18.0,106.0,74.75149885844749
869,20.0,-104.0,155.84874143835617
870,20.0,-102.0,163.38746746575342
871,20.0,-100.0,157.04139383561642
872,20.0,-98.0,132.90290639269406
873,20.0,-90.0,153.3574805936073
874,20.0,-88.0,142.19845319634703
875,20.0,-76.0,146.96659931506852
876,20.0,-16.0,190.31614269406393
877,20.0,-14.0,189.2385051369863
878,20.0,-12.0,185.13148801369863
879,20.0,-10.0,187.10848801369863
880,20.0,-8.0,189.49283162100457
881,20.0,-6.0,189.40265696347032
882,20.0,-4.0,187.0656198630137
883,20.0,-2.0,189.65797146118723
884,20.0,0.0,194.52264954337898
885,20.0,2.0,196.3791135844749
886,20.0,4.0,200.57886529680366
887,20.0,6.0,201.11791038812788
888,20.0,8.0,205.13793207762555
889,20.0,10.0,207.99383333333333
890,20.0,12.0,208.92835159817352
891,20.0,14.0,204.99648173515982
892,20.0,16.0,198.14460730593606
893,20.0,18.0,207.61115696347034
894,20.0,20.0,212.1656341324201
895,20.0,22.0,211.19779337899544
896,20.0,24.0,213.39644577625575
897,20.0,26.0,212.84970776255707
898,20.0,28.0,210.91141324200913
899,20.0,30.0,206.98424828767125
900,20.0,32.0,205.32019178082194
901,20.0,34.0,200.62764155251142
902,20.0,36.0,193.20994920091326
903,20.0,42.0,187.36839383561642
904,20.0,44.0,197.66996289954338
905,20.0,46.0,193.4592962328767
906,20.0,48.0,193.71304109589042
907,20.0,50.0,194.35938356164382
908,20.0,52.0,194.90167465753427
909,20.0,54.0,193.68367579908679
910,20.0,56.0,195.23741152968037
911,20.0,74.0,151.57714098173517
912,20.0,76.0,147.02816780821917
913,20.0,78.0,148.02130479452057
914,20.0,80.0,143.73954452054795
915,20.0,82.0,134.88958162100457
916,20.0,84.0,124.66655479452055
917,20.0,86.0,130.57160273972602
918,20.0,94.0,129.828051369863
919,20.0,96.0,147.95024942922376
920,20.0,98.0,123.73084703196346
921,20.0,100.0,130.46508105022832
922,20.0,102.0,106.82177283105024
923,20.0,104.0,84.3792705479452
924,20.0,106.0,80.23302796803654
925,22.0,-104.0,175.86298230593607
926,22.0,-102.0,190.23405821917808
927,22.0,-100.0,152.93856335616437
928,22.0,-98.0,116.01221860730594
929,22.0,-84.0,162.17061015981733
930,22.0,-80.0,136.79272260273973
931,22.0,-78.0,162.65818892694065
932,22.0,-16.0,196.84279566210046
933,22.0,-14.0,195.6372151826484
934,22.0,-12.0,192.56520833333335
935,22.0,-10.0,193.21380993150683
936,22.0,-8.0,195.24866438356165
937,22.0,-6.0,193.5404589041096
938,22.0,-4.0,190.86249771689498
939,22.0,-2.0,195.64188299086757
940,22.0,0.0,195.63718607305935
941,22.0,2.0,195.6339446347032
942,22.0,4.0,200.838375
943,22.0,6.0,204.94805308219176
944,22.0,8.0,208.94288869863016
945,22.0,10.0,208.7390667808219
946,22.0,12.0,209.55907477168952
947,22.0,14.0,211.69351484018267
948,22.0,16.0,213.69105993150686
949,22.0,18.0,212.65331906392692
950,22.0,20.0,213.7253184931507
951,22.0,22.0,212.69601484018264
952,22.0,24.0,214.77097488584477
953,22.0,26.0,214.10782020547944
954,22.0,28.0,209.2799817351598
955,22.0,30.0,208.91379394977167
956,22.0,32.0,209.25385730593607
957,22.0,34.0,205.51845034246574
958,22.0,36.0,195.50965011415525
959,22.0,40.0,186.63990182648402
960,22.0,42.0,191.1509001141553
961,22.0,44.0,190.41616837899542
962,22.0,46.0,190.77853253424655
963,22.0,48.0,188.04453710045664
964,22.0,50.0,187.8838042237443
965,22.0,52.0,190.18943607305937
966,22.0,54.0,191.07987671232877
967,22.0,56.0,189.83011586757993
968,22.0,58.0,188.79967294520551
969,22.0,70.0,158.72341038812786
970,22.0,72.0,159.96749714611875
971,22.0,74.0,149.38461130136986
972,22.0,76.0,148.3977591324201
973,22.0,78.0,139.81240924657536
974,22.0,80.0,144.06483961187215
975,22.0,82.0,145.00630308219178
976,22.0,84.0,141.0350308219178
977,22.0,86.0,132.1497676940639
978,22.0,88.0,124.80138698630138
979,22.0,90.0,121.7900707762557
980,22.0,92.0,125.55129794520549
981,22.0,94.0,135.14362500000001
982,22.0,96.0,146.57095947488585
983,22.0,98.0,117.55132134703197
984,22.0,100.0,117.24894920091323
985,22.0,102.0,92.94503538812785
986,22.0,104.0,61.42410331050228
987,22.0,106.0,59.97425285388129
988,22.0,108.0,57.18226369863013
989,22.0,110.0,67.61718321917809
990,22.0,112.0,78.25437500000001
991,24.0,-110.0,184.9363698630137
992,24.0,-106.0,150.62124657534244
993,24.0,-104.0,189.74790582191784
994,24.0,-102.0,191.12730650684932
995,24.0,-100.0,172.97143093607306
996,24.0,-98.0,134.16825570776257
997,24.0,-14.0,194.9807420091324
998,24.0,-12.0,194.13399543378992
999,24.0,-10.0,192.77361529680365
1000,24.0,-8.0,193.3991118721461
1001,24.0,-6.0,191.50115753424657
1002,24.0,-4.0,196.77341552511413
1003,24.0,-2.0,197.2171130136986
1004,24.0,0.0,197.8226700913242
1005,24.0,2.0,194.53648059360728
1006,24.0,4.0,195.4598658675799
1007,24.0,6.0,195.5500530821918
1008,24.0,8.0,202.52649828767125
1009,24.0,10.0,203.6391569634703
1010,24.0,12.0,203.49126655251143
1011,24.0,14.0,208.9753093607306
1012,24.0,16.0,210.30269406392694
1013,24.0,18.0,208.523524543379
1014,24.0,20.0,209.39449543378998
1015,24.0,22.0,208.86331107305935
1016,24.0,24.0,210.07825970319638
1017,24.0,26.0,215.13075
1018,24.0,28.0,210.91750456621006
1019,24.0,30.0,207.40788984018266
1020,24.0,32.0,208.6212619863014
1021,24.0,34.0,207.35312728310504
1022,24.0,40.0,182.77247089041097
1023,24.0,42.0,185.18417865296806
1024,24.0,44.0,183.31002168949772
1025,24.0,46.0,185.8709303652968
1026,24.0,48.0,184.49619406392694
1027,24.0,50.0,183.41454394977166
1028,24.0,54.0,184.34671575342466
1029,24.0,56.0,185.0948698630137
1030,24.0,68.0,157.12810787671233
1031,24.0,70.0,149.9880993150685
1032,24.0,72.0,157.08216267123285
1033,24.0,74.0,156.22804166666666
1034,24.0,76.0,144.9351969178082
1035,24.0,78.0,138.03250285388128
1036,24.0,80.0,141.3785627853881
1037,24.0,82.0,134.1893327625571
1038,24.0,84.0,135.80210273972605
1039,24.0,86.0,130.34462557077626
1040,24.0,88.0,121.48498515981734
1041,24.0,90.0,108.82034189497718
1042,24.0,92.0,116.07677968036529
1043,24.0,94.0,88.05215410958903
1044,24.0,96.0,114.89922260273973
1045,24.0,98.0,114.52164212328768
1046,24.0,100.0,90.55693321917808
1047,24.0,102.0,99.2248555936073
1048,24.0,104.0,89.87224885844749
1049,24.0,106.0,75.62080821917809
1050,24.0,108.0,51.43093264840183
1051,24.0,110.0,44.271420662100454
1052,24.0,112.0,66.78372716894977
1053,24.0,114.0,61.52264269406394
1054,24.0,116.0,72.4937368721461
1055,26.0,-112.0,192.56769292237442
1056,26.0,-108.0,172.35351141552513
1057,26.0,-106.0,167.37345947488586
1058,26.0,-104.0,202.1005993150685
1059,26.0,-102.0,187.41660216894977
1060,26.0,-100.0,146.53641038812788
1061,26.0,-98.0,134.1549537671233
1062,26.0,-14.0,191.4573224885845
1063,26.0,-12.0,193.92297659817353
1064,26.0,-10.0,192.8784783105023
1065,26.0,-8.0,194.2590662100457
1066,26.0,-6.0,194.4428321917808
1067,26.0,-4.0,194.9013829908676
1068,26.0,-2.0,196.90713413242008
1069,26.0,0.0,197.02170091324203
1070,26.0,2.0,193.69262899543378
1071,26.0,4.0,195.59873573059363
1072,26.0,6.0,198.44953938356164
1073,26.0,8.0,191.6027408675799
1074,26.0,10.0,197.31778995433788
1075,26.0,12.0,194.26640924657536
1076,26.0,14.0,200.30940068493152
1077,26.0,16.0,202.2881946347032
1078,26.0,18.0,202.47232648401828
1079,26.0,20.0,202.5831421232877
1080,26.0,22.0,201.69008219178085
1081,26.0,24.0,203.44287785388127
1082,26.0,26.0,204.70009760273976
1083,26.0,28.0,206.1740194063927
1084,26.0,30.0,203.3451957762557
1085,26.0,32.0,205.62618093607307
1086,26.0,34.0,201.22493378995435
1087,26.0,38.0,192.8870142694064
1088,26.0,40.0,175.84522317351596
1089,26.0,42.0,179.8012568493151
1090,26.0,44.0,176.3479172374429
1091,26.0,46.0,174.4910684931507
1092,26.0,48.0,171.52181792237442
1093,26.0,58.0,180.81442751141552
1094,26.0,60.0,181.8327528538813
1095,26.0,62.0,175.78347203196344
1096,26.0,64.0,180.18080136986302
1097,26.0,66.0,169.67802283105024
1098,26.0,68.0,166.29975228310502
1099,26.0,70.0,157.2282528538813
1100,26.0,72.0,152.89855993150684
1101,26.0,74.0,148.55946803652967
1102,26.0,76.0,143.07306792237443
1103,26.0,78.0,139.27370433789955
1104,26.0,80.0,130.37315639269409
1105,26.0,82.0,127.62444406392693
1106,26.0,84.0,122.14315125570775
1107,26.0,86.0,117.04045376712328
1108,26.0,88.0,111.26004109589041
1109,26.0,90.0,109.89214212328766
1110,26.0,92.0,101.6993493150685
1111,26.0,94.0,106.8719394977169
1112,26.0,96.0,64.72401369863015
1113,26.0,98.0,72.92577796803654
1114,26.0,100.0,98.34246461187215
1115,26.0,102.0,118.94233904109589
1116,26.0,104.0,94.36111187214613
1117,26.0,106.0,51.47690125570776
1118,26.0,108.0,45.048994292237445
1119,26.0,110.0,39.224656392694065
1120,26.0,112.0,44.65389840182649
1121,26.0,114.0,47.77453824200913
1122,26.0,116.0,67.01728424657533
1123,28.0,-114.0,198.61211015981735
1124,28.0,-110.0,188.30154337899543
1125,28.0,-108.0,158.7063904109589
1126,28.0,-106.0,191.70177511415525
1127,28.0,-104.0,186.00169292237445
1128,28.0,-102.0,152.26767808219176
1129,28.0,-100.0,148.94166210045665
1130,28.0,-98.0,132.1372734018265
1131,28.0,-82.0,134.4975901826484
1132,28.0,-12.0,156.77788584474888
1133,28.0,-10.0,194.08460045662102
1134,28.0,-8.0,193.57913984018268
1135,28.0,-6.0,194.4385336757991
1136,28.0,-4.0,193.59289098173517
1137,28.0,-2.0,192.88392579908677
1138,28.0,0.0,192.3882888127854
1139,28.0,2.0,191.59011015981739
1140,28.0,4.0,196.32934303652968
1141,28.0,6.0,196.22802910958904
1142,28.0,8.0,195.57934646118724
1143,28.0,10.0,195.74716495433788
1144,28.0,12.0,195.5754012557078
1145,28.0,14.0,195.83219977168952
1146,28.0,16.0,196.69692522831053
1147,28.0,18.0,193.91848801369864
1148,28.0,20.0,193.23721175799085
1149,28.0,22.0,195.7199674657534
1150,28.0,24.0,199.54301712328768
1151,28.0,26.0,198.55519691780825
1152,28.0,28.0,199.5382191780822
1153,28.0,30.0,197.92034589041097
1154,28.0,32.0,199.60339440639268
1155,28.0,34.0,200.8519006849315
1156,28.0,36.0,198.80895833333335
1157,28.0,38.0,189.5758698630137
1158,28.0,40.0,187.38877625570777
1159,28.0,42.0,177.1446289954338
1160,28.0,44.0,171.1104138127854
1161,28.0,46.0,167.5252128995434
1162,28.0,48.0,164.60464611872146
1163,28.0,52.0,170.87851198630136
1164,28.0,54.0,179.0341906392694
1165,28.0,56.0,176.5029657534247
1166,28.0,58.0,177.0360633561644
1167,28.0,60.0,180.78239326484018
1168,28.0,62.0,177.0150941780822
1169,28.0,64.0,180.67882477168948
1170,28.0,66.0,171.38979794520546
1171,28.0,68.0,156.0379343607306
1172,28.0,70.0,151.79354965753424
1173,28.0,72.0,145.00460102739726
1174,28.0,74.0,142.64232648401827
1175,28.0,76.0,135.08342180365293
1176,28.0,78.0,129.07160901826487
1177,28.0,80.0,127.32926769406393
1178,28.0,82.0,128.6083390410959
1179,28.0,84.0,131.45039212328766
1180,28.0,86.0,86.76665696347033
1181,28.0,88.0,96.59822659817353
1182,28.0,90.0,65.8177345890411
1183,28.0,92.0,89.75396860730592
1184,28.0,94.0,72.80954566210046
1185,28.0,96.0,102.89406506849315
1186,28.0,98.0,45.92046461187215
1187,28.0,100.0,92.86473401826484
1188,28.0,102.0,89.54665867579908
1189,28.0,104.0,45.4414549086758
1190,28.0,106.0,42.00748915525114
1191,28.0,108.0,39.900863013698626
1192,28.0,110.0,48.543724885844746
1193,28.0,112.0,47.625199771689495
1194,28.0,114.0,51.216926940639276
1195,28.0,116.0,57.19434360730594
1196,30.0,-112.0,200.12470776255708
1197,30.0,-110.0,188.80169920091325
1198,30.0,-108.0,175.1358607305936
1199,30.0,-106.0,190.5049600456621
1200,30.0,-104.0,183.08156621004565
1201,30.0,-102.0,173.7839063926941
1202,30.0,-100.0,142.48813242009132
1203,30.0,-98.0,133.04826312785386
1204,30.0,-96.0,123.10263413242009
1205,30.0,-94.0,114.10236757990867
1206,30.0,-92.0,119.10988184931507
1207,30.0,-90.0,125.25479109589041
1208,30.0,-82.0,119.17260559360732
1209,30.0,-8.0,192.70878767123287
1210,30.0,-6.0,190.17944748858446
1211,30.0,-4.0,187.27509646118722
1212,30.0,-2.0,185.86583047945203
1213,30.0,0.0,184.97882305936076
1214,30.0,2.0,188.5647871004566
1215,30.0,4.0,189.64081563926942
1216,30.0,6.0,189.85807933789957
1217,30.0,8.0,181.36666894977168
1218,30.0,10.0,189.1751957762557
1219,30.0,12.0,188.13019006849314
1220,30.0,14.0,187.58230251141552
1221,30.0,16.0,181.87833047945205
1222,30.0,18.0,182.19107077625569
1223,30.0,20.0,184.07640639269408
1224,30.0,22.0,183.41736015981738
1225,30.0,24.0,185.47756963470317
1226,30.0,26.0,187.65533219178084
1227,30.0,28.0,185.58752739726026
1228,30.0,30.0,184.59908561643834
1229,30.0,32.0,183.22805878995433
1230,30.0,34.0,185.34129337899543
1231,30.0,36.0,189.0774149543379
1232,30.0,38.0,182.6574275114155
1233,30.0,40.0,179.14598972602738
1234,30.0,42.0,168.612598173516
1235,30.0,44.0,164.58660787671232
1236,30.0,46.0,160.59017636986303
1237,30.0,52.0,165.9296341324201
1238,30.0,54.0,175.82891837899544
1239,30.0,56.0,161.68252454337903
1240,30.0,58.0,171.81185616438358
1241,30.0,60.0,174.65014497716896
1242,30.0,62.0,171.0577836757991
1243,30.0,64.0,172.3333607305936
1244,30.0,66.0,175.53980878995432
1245,30.0,68.0,162.07885844748859
1246,30.0,70.0,128.2389006849315
1247,30.0,72.0,132.15878196347032
1248,30.0,74.0,128.31953025114152
1249,30.0,76.0,124.7874857305936
1250,30.0,78.0,134.30726027397262
1251,30.0,80.0,126.10501198630138
1252,30.0,82.0,87.28743036529681
1253,30.0,84.0,175.64506392694065
1254,30.0,86.0,165.30528824200914
1255,30.0,88.0,156.77024885844747
1256,30.0,90.0,106.62093093607305
1257,30.0,92.0,95.7412705479452
1258,30.0,94.0,71.46761986301371
1259,30.0,96.0,52.835069634703196
1260,30.0,98.0,115.06294577625572
1261,30.0,100.0,117.47934874429222
1262,30.0,102.0,73.81279452054794
1263,30.0,104.0,40.115014840182646
1264,30.0,106.0,42.36507648401827
1265,30.0,108.0,45.602722031963474
1266,30.0,110.0,38.013773401826484
1267,30.0,112.0,57.14705136986302
1268,30.0,114.0,59.48085901826485
1269,30.0,116.0,62.79481506849316
1270,32.0,-116.0,195.40395148401825
1271,32.0,-114.0,201.77552511415527
1272,32.0,-112.0,190.6867950913242
1273,32.0,-110.0,173.72679566210044
1274,32.0,-108.0,187.7018116438356
1275,32.0,-106.0,187.01077397260272
1276,32.0,-104.0,174.70567351598174
1277,32.0,-102.0,171.87628025114157
1278,32.0,-100.0,160.54445490867582
1279,32.0,-98.0,143.01754394977166
1280,32.0,-96.0,130.7900953196347
1281,32.0,-94.0,127.0877973744292
1282,32.0,-92.0,123.12770662100456
1283,32.0,-90.0,124.20430422374427
1284,32.0,-88.0,127.08042808219176
1285,32.0,-86.0,125.49493892694065
1286,32.0,-84.0,126.34597945205478
1287,32.0,-82.0,132.11225
1288,32.0,-8.0,169.26164326484016
1289,32.0,-6.0,147.3268955479452
1290,32.0,-4.0,181.97083847031962
1291,32.0,-2.0,175.41661815068494
1292,32.0,0.0,178.05312785388128
1293,32.0,2.0,179.69653938356169
1294,32.0,4.0,181.55564554794518
1295,32.0,6.0,180.77371575342465
1296,32.0,8.0,181.62182363013696
1297,32.0,10.0,180.87710901826486
1298,32.0,12.0,170.99400970319633
1299,32.0,14.0,172.21858504566208
1300,32.0,20.0,165.9463310502283
1301,32.0,22.0,173.4619583333333
1302,32.0,24.0,170.28216210045662
1303,32.0,36.0,170.99766780821915
1304,32.0,38.0,177.0543921232877
1305,32.0,40.0,172.6023818493151
1306,32.0,42.0,167.31271461187217
1307,32.0,44.0,155.99048573059363
1308,32.0,46.0,154.45800913242007
1309,32.0,48.0,152.5291866438356
1310,32.0,50.0,159.81835787671235
1311,32.0,52.0,158.80939098173513
1312,32.0,54.0,167.69811529680368
1313,32.0,56.0,165.1401712328767
1314,32.0,58.0,167.78634760273974
1315,32.0,60.0,169.2767305936073
1316,32.0,62.0,170.64530764840183
1317,32.0,64.0,173.18431164383563
1318,32.0,66.0,167.26585331050228
1319,32.0,68.0,165.2196261415525
1320,32.0,70.0,122.39083162100455
1321,32.0,72.0,118.52089383561645
1322,32.0,74.0,120.33033504566208
1323,32.0,76.0,124.46261073059361
1324,32.0,78.0,93.62108447488583
1325,32.0,80.0,115.65324942922373
1326,32.0,82.0,165.18165810502282
1327,32.0,84.0,160.83653481735158
1328,32.0,86.0,163.44783847031965
1329,32.0,88.0,166.6942345890411
1330,32.0,90.0,157.60690296803654
1331,32.0,92.0,105.70963641552513
1332,32.0,94.0,105.31461472602739
1333,32.0,96.0,105.56846232876713
1334,32.0,98.0,100.63321061643835
1335,32.0,100.0,78.35593264840182
1336,32.0,102.0,92.89919634703196
1337,32.0,104.0,31.51137271689497
1338,32.0,106.0,46.99388755707763
1339,32.0,108.0,52.645727168949776
1340,32.0,110.0,61.79165753424657
1341,32.0,112.0,60.922496004566206
1342,32.0,114.0,62.4788207762557
1343,32.0,116.0,64.69976369863014
1344,34.0,-118.0,172.34389269406392
1345,34.0,-116.0,195.23035901826483
1346,34.0,-114.0,185.80926655251142
1347,34.0,-112.0,182.94071232876712
1348,34.0,-110.0,163.83115696347033
1349,34.0,-108.0,170.65165525114156
1350,34.0,-106.0,178.69262899543378
1351,34.0,-104.0,174.07745148401824
1352,34.0,-102.0,165.73778995433787
1353,34.0,-100.0,152.9997682648402
1354,34.0,-98.0,142.5722694063927
1355,34.0,-96.0,130.94657020547945
1356,34.0,-94.0,121.95716894977167
1357,34.0,-92.0,120.36142408675799
1358,34.0,-90.0,117.57473972602739
1359,34.0,-88.0,118.98738584474886
1360,34.0,-86.0,121.28711358447488
1361,34.0,-84.0,124.8752380136986
1362,34.0,-82.0,120.65518607305935
1363,34.0,-80.0,121.92623801369862
1364,34.0,-78.0,121.12970890410959
1365,34.0,-6.0,153.09126484018265
1366,34.0,-4.0,155.5173801369863
1367,34.0,-2.0,161.83509360730596
1368,34.0,0.0,161.02588070776255
1369,34.0,2.0,157.02022431506848
1370,34.0,4.0,166.1766877853881
1371,34.0,6.0,161.5305593607306
1372,34.0,8.0,170.65556392694063
1373,34.0,10.0,163.2432060502283
1374,34.0,36.0,161.2624160958904
1375,34.0,38.0,163.6221261415525
1376,34.0,40.0,163.94623858447488
1377,34.0,42.0,157.68829851598176
1378,34.0,44.0,154.5932705479452
1379,34.0,46.0,154.5908156392694
1380,34.0,48.0,146.69204166666665
1381,34.0,50.0,143.207
1382,34.0,52.0,154.03585388127854
1383,34.0,54.0,158.11988242009133
1384,34.0,56.0,153.5218658675799
1385,34.0,58.0,162.74502111872147
1386,34.0,60.0,163.07362157534246
1387,34.0,62.0,167.00774543378998
1388,34.0,64.0,155.6334560502283
1389,34.0,66.0,141.05240981735162
1390,34.0,68.0,141.58437956621006
1391,34.0,70.0,130.22646575342463
1392,34.0,72.0,119.41881506849315
1393,34.0,74.0,89.33433105022831
1394,34.0,76.0,67.4911404109589
1395,34.0,78.0,91.63779280821916
1396,34.0,80.0,96.2506546803653
1397,34.0,82.0,134.08818607305938
1398,34.0,84.0,139.5995696347032
1399,34.0,86.0,137.66780878995436
1400,34.0,88.0,117.84411015981735
1401,34.0,90.0,127.3987437214612
1402,34.0,92.0,125.18060102739726
1403,34.0,94.0,111.02484988584474
1404,34.0,96.0,96.31579737442922
1405,34.0,98.0,82.70448744292237
1406,34.0,100.0,93.74801255707763
1407,34.0,102.0,97.71862956621004
1408,34.0,104.0,71.11503710045663
1409,34.0,106.0,58.98742351598174
1410,34.0,108.0,64.3832460045662
1411,34.0,110.0,64.68288413242009
1412,34.0,112.0,61.59252625570777
1413,34.0,114.0,70.35781449771689
1414,34.0,116.0,69.75195662100458
1415,36.0,-120.0,175.79926484018264
1416,36.0,-118.0,175.86625228310504
1417,36.0,-116.0,187.45578652968032
1418,36.0,-114.0,170.09372431506847
1419,36.0,-112.0,154.04303310502286
1420,36.0,-110.0,170.18766267123286
1421,36.0,-108.0,174.31061929223745
1422,36.0,-106.0,163.92263527397256
1423,36.0,-104.0,164.54565753424657
1424,36.0,-102.0,160.68222888127855
1425,36.0,-100.0,150.55033675799086
1426,36.0,-98.0,138.72298915525116
1427,36.0,-96.0,128.28788470319634
1428,36.0,-94.0,119.3622642694064
1429,36.0,-92.0,115.93311415525113
1430,36.0,-90.0,114.89373002283106
1431,36.0,-88.0,106.978801369863
1432,36.0,-86.0,108.1794948630137
1433,36.0,-84.0,112.35624486301369
1434,36.0,-82.0,107.23532248858449
1435,36.0,-80.0,113.51583047945205
1436,36.0,-78.0,117.64556221461189
1437,36.0,2.0,138.1497602739726
1438,36.0,4.0,149.67156392694065
1439,36.0,6.0,143.68170719178084
1440,36.0,8.0,138.84790182648402
1441,36.0,10.0,144.7562859589041
1442,36.0,36.0,123.13529337899543
1443,36.0,38.0,151.73176598173515
1444,36.0,40.0,155.34270034246578
1445,36.0,42.0,148.8247163242009
1446,36.0,44.0,145.64782648401825
1447,36.0,46.0,125.8984743150685
1448,36.0,48.0,141.11869920091323
1449,36.0,50.0,146.84957648401823
1450,36.0,52.0,95.85089440639268
1451,36.0,54.0,147.74786301369866
1452,36.0,56.0,153.3796803652968
1453,36.0,58.0,151.17620547945205
1454,36.0,60.0,146.66241152968038
1455,36.0,62.0,142.08199143835617
1456,36.0,64.0,141.98337728310503
1457,36.0,66.0,134.8072734018265
1458,36.0,68.0,127.11642865296801
1459,36.0,70.0,80.95927168949771
1460,36.0,72.0,74.64051997716895
1461,36.0,74.0,67.09516267123287
1462,36.0,76.0,77.9310308219178
1463,36.0,78.0,145.9984326484018
1464,36.0,80.0,78.82365011415524
1465,36.0,82.0,100.290073630137
1466,36.0,84.0,118.26446232876712
1467,36.0,86.0,103.95968378995433
1468,36.0,88.0,99.90907933789953
1469,36.0,90.0,94.80366152968035
1470,36.0,92.0,99.45745262557077
1471,36.0,94.0,109.03011130136987
1472,36.0,96.0,100.17019748858446
